ID	LABEL	Type
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Chopping_vegetable		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Chopping_wood		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Chores		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Circuit_training		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Cleaning_gutter		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Clearing_table		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Clearing_walk		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Climbing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Collecting_rubbish		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Cross_country_ski		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Crunch		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Cycling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Daily_living_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Dance		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Day		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Digging		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Distance_unit		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Down_stair_climing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Downhill_ski		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Driveway_cleaning		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Drying_dish		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Dusting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Easy		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Elastic_band		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Electrical_work		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Endurance_exercise		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Exercise_effect		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Exercise_equipment		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Exercise_leisure_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Exercise_program		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Fast		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Field_hockey		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Fishing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Flexibility_exercise		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Floor_hockey		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Folding_laundry		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Football		Class
